ID,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,age,sex,education,income,political_position,political_position_TEXT,social_issues,economic_issues,vote,social_circle_2,party,vote_district,forced_district,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item
519,real,1,11.799,56,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,2
519,fake,1,13.201,32,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,8
519,real,1,176.6,41,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,3
519,fake,1,6.492,86,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,0,0,0,0,1,0,0,0,1,9
519,real,1,21.4,16,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,4
519,fake,1,10.201,78,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,10
519,real,1,11.435,66,0,8,50,20,2,7,JUNE,9,1,1,1,2,3,2,54,1,3,2,3,,1,1,5,75,1,5,NA,1,0,0,0,1,0,0,0,1,5
520,fake,2,14.205,100,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,0,1,1,1,1,1,1,0,6,6
520,real,2,11.501,90,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,1
520,fake,2,6.099,100,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,0,1,1,1,1,1,1,0,6,7
520,real,2,10.47,70,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,2
520,fake,2,11.554,65,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,8
520,real,2,11.299,70,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,3
520,fake,2,7.801,100,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,0,1,1,1,1,1,1,0,6,9
520,real,2,12.393,85,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,4
520,fake,2,5.498,90,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,0,1,1,1,1,1,1,0,6,10
520,real,2,6.633,90,0,4,10,39,2,8,EMILY,27,2,1,5,4,2,2,46,1,4,7,1,,2,3,1,60,1,1,NA,1,1,1,1,1,1,1,0,6,5
521,fake,2,30.201,79,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,6
521,real,2,40.901,54,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,1
521,fake,2,25.7,85,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,7
521,real,2,38.002,56,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,2
521,fake,2,31.388,55,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,0,1,0,0,1,1,1,1,5,8
521,real,2,25.893,55,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,0,1,0,0,1,1,1,1,5,3
521,fake,2,20.86,87,1,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,9
521,real,2,25.279,75,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,0,1,0,0,1,1,1,1,5,4
521,fake,2,14.449,86,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,0,1,0,0,1,1,1,1,5,10
521,real,2,21.99,87,0,4,50,20,2,8,EMILY,0,2,2,3,3,4,4,71,2,3,4,1,,3,2,3,50,1,1,NA,1,1,0,0,1,1,1,1,5,5
522,fake,1,5.843,90,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,0,0,0,0,0,0,0,0,0,6
522,real,1,3.733,82,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,0,0,0,0,0,0,0,0,0,1
522,fake,1,14.883,80,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,7
522,real,1,2.496,74,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,2
522,fake,1,6.27,85,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,8
522,real,1,4.259,72,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,3
522,fake,1,6.368,100,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,9
522,real,1,440.527,84,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,4
522,fake,1,5.401,84,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,10
522,real,1,5.445,93,1,8,50,10,RUNNER,7,JUNE,72,2,2,4,3,5,4,32,1,5,2,1,,5,1,2,79,1,1,NA,1,0,0,0,0,0,0,0,0,5
523,fake,1,4.427,71,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,0,1,0,1,1,1,1,0,5,6
523,real,1,5.731,40,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,1
523,fake,1,3.308,60,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,7
523,real,1,7.185,64,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,2
523,fake,1,5.091,71,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,0,1,0,1,1,1,1,0,5,8
523,real,1,6.143,63,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,0,1,0,1,1,1,1,0,5,3
523,fake,1,3.361,91,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,0,1,0,1,1,1,1,0,5,9
523,real,1,9.31,51,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,4
523,fake,1,7.373,40,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,10
523,real,1,5.927,42,0,4,50,39,2,8,EMILY,27,2,2,3,3,2,1,29,2,5,7,1,,1,1,1,82,1,1,NA,1,1,0,1,1,1,1,0,5,5
524,fake,2,13.053,91,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,0,1,1,1,1,1,1,1,7,6
524,real,2,18.562,50,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,1,1,1,1,1,1,1,1,7,1
524,fake,2,15.647,60,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,0,1,1,1,1,1,1,1,7,7
524,real,2,16.091,70,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,1,1,1,1,1,1,1,1,7,2
524,fake,2,17.702,77,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,0,1,1,1,1,1,1,1,7,8
524,real,2,19.7,65,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,1,1,1,1,1,1,1,1,7,3
524,fake,2,10.475,100,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,0,1,1,1,1,1,1,1,7,9
524,real,2,17.61,75,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,1,1,1,1,1,1,1,1,7,4
524,fake,2,10.985,96,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,0,1,1,1,1,1,1,1,7,10
524,real,2,8.868,95,0,4,10,39,2,8,EMILY,0,1,2,2,1,3,2,40,1,5,10,2,,2,4,5,40,2,2,NA,1,1,1,1,1,1,1,1,7,5
525,fake,2,10.001,98,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,0,0,1,1,1,0,1,1,5,6
525,real,2,9.667,52,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,1
525,fake,2,7.601,74,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,7
525,real,2,4.504,93,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,2
525,fake,2,19.71,50,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,0,0,1,1,1,0,1,1,5,8
525,real,2,9.9,52,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,3
525,fake,2,10.787,81,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,0,0,1,1,1,0,1,1,5,9
525,real,2,27.402,77,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,4
525,fake,2,5.28,86,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,0,0,1,1,1,0,1,1,5,10
525,real,2,5.701,80,0,49,10,39,2,15,EMILY,0,2,1,4,4,4,1,38,2,5,9,1,,1,1,1,100,1,1,NA,1,0,1,1,1,0,1,1,5,5
526,fake,1,4.305,50,NA,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,0,0,0,0,0,1,0,0,1,6
526,real,1,5.89,56,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,1
526,fake,1,21.249,20,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,7
526,real,1,19.173,35,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,2
526,fake,1,32.795,29,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,0,0,0,0,0,1,0,0,1,8
526,real,1,6.862,75,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,3
526,fake,1,34.4,53,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,9
526,real,1,16.557,63,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,1,0,0,0,0,1,0,0,1,4
526,fake,1,80.379,54,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,0,0,0,0,0,1,0,0,1,10
526,real,1,13.361,61,0,8,50,20,1,8,JUNE,9,2,1,4,4,4,4,26,2,4,5,2,,3,4,2,21,2,2,NA,0,0,0,0,0,1,0,0,1,5
527,fake,1,23.2,31,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,0,1,1,1,1,1,1,0,6,6
527,real,1,11.896,54,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,1,1,1,1,1,1,1,0,6,1
527,fake,1,7.678,43,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,0,1,1,1,1,1,1,0,6,7
527,real,1,13.041,58,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,1,1,1,1,1,1,1,0,6,2
527,fake,1,30.121,22,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,0,1,1,1,1,1,1,0,6,8
527,real,1,7.061,60,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,1,1,1,1,1,1,1,0,6,3
527,fake,1,22.13,56,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,0,1,1,1,1,1,1,0,6,9
527,real,1,39.499,56,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,1,1,1,1,1,1,1,0,6,4
527,fake,1,10.202,32,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,0,1,1,1,1,1,1,0,6,10
527,real,1,9.847,41,0,4,10,39,2,8,EMILY,27,2,2,2,2,2,2,30,1,2,6,3,,1,1,3,60,1,1,NA,1,1,1,1,1,1,1,0,6,5
528,fake,1,4.868,93,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,0,1,1,1,1,1,1,0,6,6
528,real,1,12.097,36,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,1
528,fake,1,19.226,25,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,7
528,real,1,7.61,60,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,2
528,fake,1,5.563,58,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,0,1,1,1,1,1,1,0,6,8
528,real,1,45.687,61,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,0,1,1,1,1,1,1,0,6,3
528,fake,1,45.393,100,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,0,1,1,1,1,1,1,0,6,9
528,real,1,11.284,40,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,4
528,fake,1,4.681,19,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,10
528,real,1,6.574,49,0,4,10,39,2,8,EMILY,27,1,2,2,3,3,2,50,2,2,7,3,,3,4,2,50,2,4,2,1,1,1,1,1,1,1,0,6,5
529,fake,2,4.163,89,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,0,1,0,0,0,1,1,1,4,6
529,real,2,5.48,25,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,0,1,0,0,0,1,1,1,4,1
529,fake,2,7.101,19,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,0,1,0,0,0,1,1,1,4,7
529,real,2,1.974,71,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,1,1,0,0,0,1,1,1,4,2
529,fake,2,1.187,9,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,1,1,0,0,0,1,1,1,4,8
529,real,2,12.839,41,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,1,1,0,0,0,1,1,1,4,3
529,fake,2,1.6,71,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,0,1,0,0,0,1,1,1,4,9
529,real,2,1.563,92,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,1,1,0,0,0,1,1,1,4,4
529,fake,2,11.196,32,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,0,1,0,0,0,1,1,1,4,10
529,real,2,1.892,96,0,4,50,20,1,8,EMILY,0,2,2,4,3,2,2,47,1,5,10,1,,3,3,1,70,1,1,NA,1,1,0,0,0,1,1,1,4,5
530,fake,1,16.699,52,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,0,0,0,0,0,0,1,0,1,6
530,real,1,25.731,39,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,1
530,fake,1,15.971,70,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,0,0,0,0,0,0,1,0,1,7
530,real,1,11.174,76,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,2
530,fake,1,24.201,66,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,0,0,0,0,0,0,1,0,1,8
530,real,1,15.481,40,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,3
530,fake,1,15.577,87,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,0,0,0,0,0,0,1,0,1,9
530,real,1,40.503,24,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,4
530,fake,1,13.14,46,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,10
530,real,1,19.452,68,0,8,50,20,1,7,EMILY,9,2,2,3,3,2,2,30,2,2,3,3,,2,2,4,25,1,1,NA,1,0,0,0,0,0,1,0,1,5
531,fake,1,3.46,53,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,0,1,0,1,1,1,1,0,5,6
531,real,1,4.802,59,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,0,1,0,1,1,1,1,0,5,1
531,fake,1,12.462,56,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,0,1,0,1,1,1,1,0,5,7
531,real,1,1.767,36,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,2
531,fake,1,4.09,63,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,8
531,real,1,2.366,68,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,0,1,0,1,1,1,1,0,5,3
531,fake,1,2.366,69,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,9
531,real,1,3.303,41,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,4
531,fake,1,37.557,47,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,10
531,real,1,2.662,64,0,4,50,39,2,8,EMILY,27,2,1,2,4,2,3,24,1,5,6,1,,2,2,1,31,1,1,NA,1,1,0,1,1,1,1,0,5,5
532,fake,2,7.645,100,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,6
532,real,2,14.273,55,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,1
532,fake,2,9.403,30,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,1,1,1,1,1,1,1,0,6,7
532,real,2,18.085,70,1,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,1,1,1,1,1,1,1,0,6,2
532,fake,2,11.499,100,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,8
532,real,2,15.697,25,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,3
532,fake,2,13.262,60,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,9
532,real,2,14.154,30,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,1,1,1,1,1,1,1,0,6,4
532,fake,2,9.8,80,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,0,1,1,1,1,1,1,0,6,10
532,real,2,9.101,40,0,4,10,39,2,8,EMILY,27,2,2,4,4,3,2,27,2,4,3,3,,2,3,1,45,1,4,5,1,1,1,1,1,1,1,0,6,5
533,fake,2,10.157,82,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,6
533,real,2,24.98,51,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,1,0,0,0,0,1,0,0,1,1
533,fake,2,6.205,62,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,7
533,real,2,15.358,62,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,1,0,0,0,0,1,0,0,1,2
533,fake,2,8.636,75,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,8
533,real,2,6.876,28,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,1,0,0,0,0,1,0,0,1,3
533,fake,2,13.07,65,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,9
533,real,2,20.335,66,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,4
533,fake,2,7.8,88,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,0,0,0,0,0,1,0,0,1,10
533,real,2,9.101,72,0,8,50,5,1,8,JUNE,27,2,2,1,1,2,2,21,1,4,2,3,,3,3,1,70,2,4,5,1,0,0,0,0,1,0,0,1,5
534,fake,1,7.63,84,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,0,0,1,1,1,1,1,0,5,6
534,real,1,6.324,73,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,1,0,1,1,1,1,1,0,5,1
534,fake,1,5.597,65,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,0,0,1,1,1,1,1,0,5,7
534,real,1,7.124,69,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,1,0,1,1,1,1,1,0,5,2
534,fake,1,7.688,32,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,1,0,1,1,1,1,1,0,5,8
534,real,1,8.597,69,0,8,10,39,2,8,EMILY,27,2,2,3,5,4,1,26,2,5,6,1,,1,2,1,37,1,1,NA,1,0,1,1,1,1,1,0,5,3
